0.1, -0.04, -0.495556
0.2, -0.0796383, -0.48663
0.3, -0.118539, -0.473196
0.4, -0.156304, -0.455232
0.5, -0.192513, -0.432731
0.6, -0.226707, -0.405706
0.7, -0.258393, -0.374189
0.8, -0.287025, -0.338251
0.9, -0.312004, -0.298008
1, -0.332667, -0.253643
1.1, -0.348281, -0.205427
1.2, -0.358042, -0.15376
1.3, -0.361079, -0.0992043
1.4, -0.356474, -0.0425497
1.5, -0.34331, 0.0151267
1.6, -0.320745, 0.0723889
1.7, -0.288156, 0.127389
1.8, -0.245329, 0.177862
1.9, -0.192705, 0.221233
2, -0.131603, 0.254871
2.1, -0.0643046, 0.27651
2.2, 0.00611623, 0.28472
2.3, 0.0762428, 0.279233
2.4, 0.142876, 0.260953
2.5, 0.203481, 0.231662
2.6, 0.256373, 0.19359
2.7, 0.300674, 0.149031
2.8, 0.336134, 0.10009
2.9, 0.362936, 0.0485704
3, 0.381526, -0.00404792
3.1, 0.392483, -0.0565853
3.2, 0.396446, -0.108114
3.3, 0.394061, -0.157912
3.4, 0.385953, -0.205417
3.5, 0.372714, -0.25019
3.6, 0.354897, -0.291891
3.7, 0.333016, -0.330248
3.8, 0.307548, -0.365049
3.9, 0.278938, -0.396121
4, 0.247603, -0.423322
4.1, 0.213935, -0.446535
4.2, 0.178309, -0.465661
4.3, 0.141085, -0.480614
4.4, 0.102613, -0.491317
4.5, 0.0632398, -0.497703
4.6, 0.0233102, -0.499709
4.7, -0.0168264, -0.497281
4.8, -0.0568111, -0.490367
4.9, -0.0962711, -0.478924
5, -0.134814, -0.462916
5.1, -0.17202, -0.442319
5.2, -0.207438, -0.417125
5.3, -0.240576, -0.387346
5.4, -0.270894, -0.353028
5.5, -0.297797, -0.314258
5.6, -0.320622, -0.271185
5.7, -0.338637, -0.224043
5.8, -0.35103, -0.173182
5.9, -0.356921, -0.119113
6, -0.355367, -0.0625594
6.1, -0.345408, -0.0045263
6.2, -0.326138, 0.0536288
6.3, -0.296832, 0.110134
6.4, -0.257134, 0.162782
6.5, -0.2073, 0.209014
6.6, -0.148436, 0.246143
6.7, -0.0826278, 0.271755
6.8, -0.0128131, 0.28419
6.9, 0.0576201, 0.28291
7, 0.125393, 0.268568
7.1, 0.187815, 0.242767
7.2, 0.243021, 0.207637
7.3, 0.289959, 0.165443
7.4, 0.328237, 0.118309
7.5, 0.357929, 0.0680791
7.6, 0.379398, 0.0162855
7.7, 0.393169, -0.0358384
7.8, 0.399841, -0.0873153
7.9, 0.400033, -0.137377
8, 0.39435, -0.185421
8.1, 0.383372, -0.230976
8.2, 0.367643, -0.273668
8.3, 0.347671, -0.313202
8.4, 0.323929, -0.349339
8.5, 0.296858, -0.381887
8.6, 0.266873, -0.410685
8.7, 0.234364, -0.4356
8.8, 0.199703, -0.456515
8.9, 0.163248, -0.47333
9, 0.125349, -0.485955
9.1, 0.0863477, -0.494309
9.2, 0.046587, -0.498316
9.3, 0.00641349, -0.497906
9.4, -0.0338178, -0.493015
9.5, -0.0737376, -0.483585
9.6, -0.112958, -0.469565
9.7, -0.151063, -0.450913
9.8, -0.187608, -0.427603
9.9, -0.222106, -0.399626
10, -0.254021, -0.367003
10.1, -0.282763, -0.329794
10.2, -0.307672, -0.288115
10.3, -0.328016, -0.242162
10.4, -0.342983, -0.192239
10.5, -0.35168, -0.138802
10.6, -0.353147, -0.0825108
10.7, -0.346387, -0.0242978
10.8, -0.330435, 0.03456
10.9, -0.304472, 0.0923707
11, -0.268005, 0.146995
11.1, -0.221112, 0.195901
11.2, -0.164689, 0.236363
11.3, -0.100612, 0.26584
11.4, -0.0316674, 0.282456
11.5, 0.0388098, 0.285402
11.6, 0.107482, 0.275078
11.7, 0.171519, 0.252888
11.8, 0.228875, 0.22085
11.9, 0.278328, 0.181185
12, 0.319338, 0.136024
12.1, 0.351863, 0.0872486
12.2, 0.376182, 0.0364385
12.3, 0.392759, -0.0151216
12.4, 0.402148, -0.066405
12.5, 0.404939, -0.116599
12.6, 0.401717, -0.165061
12.7, 0.393046, -0.211285
12.8, 0.379461, -0.254866
12.9, 0.361461, -0.295483
13, 0.339514, -0.332873
13.1, 0.314058, -0.366823
13.2, 0.285503, -0.397153
13.3, 0.254238, -0.423712
13.4, 0.22063, -0.446369
13.5, 0.185037, -0.465008
13.6, 0.147804, -0.479526
13.7, 0.109271, -0.489826
13.8, 0.0697779, -0.495821
13.9, 0.0296668, -0.497427
14, -0.0107107, -0.494567
14.1, -0.0509898, -0.487167
14.2, -0.0907869, -0.475161
14.3, -0.129693, -0.458492
14.4, -0.167267, -0.437113
14.5, -0.203028, -0.410998
14.6, -0.236447, -0.380141
14.7, -0.266938, -0.344577
14.8, -0.293848, -0.304389
14.9, -0.316446, -0.259736
15, -0.33392, -0.210876
15.1, -0.345371, -0.158213
15.2, -0.349822, -0.102343
15.3, -0.346245, -0.0441246
15.4, -0.333622, 0.0152467
15.5, -0.311047, 0.0741631
15.6, -0.277902, 0.130559
15.7, -0.23409, 0.181944
15.8, -0.180297, 0.225571
15.9, -0.118185, 0.258791
16, -0.0503707, 0.279523
16.1, 0.0198864, 0.2867
16.2, 0.0892126, 0.280457
16.3, 0.15465, 0.261989
16.4, 0.213985, 0.233183
16.5, 0.26582, 0.196203
16.6, 0.309465, 0.153179
16.7, 0.344758, 0.106021
16.8, 0.371888, 0.0563524
16.9, 0.391253, 0.0055072
17, 0.403362, -0.0454401
17.1, 0.40877, -0.0956326
17.2, 0.408038, -0.144389
17.3, 0.401716, -0.191167
17.4, 0.390324, -0.235532
17.5, 0.374355, -0.277135
17.6, 0.354269, -0.315691
17.7, 0.3305, -0.350964
17.8, 0.303453, -0.382757
17.9, 0.273512, -0.4109
18, 0.241045, -0.435247
18.1, 0.206403, -0.455667
18.2, 0.169929, -0.472042
18.3, 0.131959, -0.484264
18.4, 0.0928304, -0.492231
18.5, 0.0528809, -0.495846
18.6, 0.0124575, -0.495018
18.7, -0.0280799, -0.48966
18.8, -0.0683529, -0.479691
18.9, -0.107958, -0.465036
19, -0.146461, -0.445632
19.1, -0.183387, -0.421431
19.2, -0.218215, -0.392407
19.3, -0.250364, -0.358566
19.4, -0.279186, -0.319962
19.5, -0.303958, -0.276715
19.6, -0.323867, -0.229041
19.7, -0.33801, -0.177289
19.8, -0.3454, -0.121995
19.9, -0.344981, -0.0639435
20, -0.335688, -0.0042467
20.1, -0.316536, 0.0555748
20.2, -0.286789, 0.113536
20.3, -0.246183, 0.167198
20.4, -0.195198, 0.213812
20.5, -0.135276, 0.250635
20.6, -0.0688472, 0.275404
20.7, 0.00092516, 0.286798
20.8, 0.0706539, 0.284683
20.9, 0.137272, 0.270034
21, 0.198403, 0.244591
21.1, 0.252477, 0.210448
21.2, 0.29865, 0.16972
21.3, 0.336637, 0.124339
21.4, 0.36653, 0.0759693
21.5, 0.388659, 0.02599
21.6, 0.403481, -0.0244778
21.7, 0.411515, -0.0745339
21.8, 0.413298, -0.123458
21.9, 0.40936, -0.170672
22, 0.400207, -0.215713
22.1, 0.386323, -0.258204
22.2, 0.36816, -0.297834
22.3, 0.346145, -0.334349
22.4, 0.320679, -0.367531
22.5, 0.292143, -0.397193
22.6, 0.260899, -0.423174
22.7, 0.227296, -0.445328
22.8, 0.191672, -0.463522
22.9, 0.15436, -0.477636
23, 0.115692, -0.487554
23.1, 0.0760029, -0.493166
23.2, 0.0356338, -0.494367
23.3, -0.00506051, -0.491058
23.4, -0.0457073, -0.483141
23.5, -0.0859098, -0.470528
23.6, -0.12524, -0.453137
23.7, -0.163231, -0.4309
23.8, -0.199368, -0.40377
23.9, -0.233079, -0.371726
24, -0.263724, -0.334792
24.1, -0.290584, -0.293053
24.2, -0.31285, -0.246681
24.3, -0.329619, -0.195976
24.4, -0.339894, -0.141408
24.5, -0.342599, -0.0836918
24.6, -0.336626, -0.0238554
