0.01, -0.004, -0.499956
0.02, -0.00799964, -0.499867
0.03, -0.0119986, -0.499733
0.04, -0.0159964, -0.499556
0.05, -0.0199929, -0.499333
0.06, -0.0239875, -0.499067
0.07, -0.0279801, -0.498755
0.08, -0.0319701, -0.4984
0.09, -0.0359573, -0.498
0.1, -0.0399413, -0.497555
0.11, -0.0439217, -0.497066
0.12, -0.0478981, -0.496533
0.13, -0.0518703, -0.495955
0.14, -0.0558379, -0.495333
0.15, -0.0598004, -0.494666
0.16, -0.0637575, -0.493955
0.17, -0.067709, -0.493199
0.18, -0.0716543, -0.492399
0.19, -0.0755932, -0.491555
0.2, -0.0795252, -0.490666
0.21, -0.08345, -0.489732
0.22, -0.0873673, -0.488755
0.23, -0.0912767, -0.487733
0.24, -0.0951777, -0.486667
0.25, -0.0990701, -0.485556
0.26, -0.102953, -0.484401
0.27, -0.106827, -0.483202
0.28, -0.110691, -0.481958
0.29, -0.114545, -0.48067
0.3, -0.118389, -0.479338
0.31, -0.122221, -0.477961
0.32, -0.126042, -0.476541
0.33, -0.129852, -0.475076
0.34, -0.133649, -0.473567
0.35, -0.137434, -0.472014
0.36, -0.141206, -0.470416
0.37, -0.144965, -0.468775
0.38, -0.14871, -0.467089
0.39, -0.152441, -0.46536
0.4, -0.156158, -0.463586
0.41, -0.15986, -0.461768
0.42, -0.163547, -0.459907
0.43, -0.167218, -0.458001
0.44, -0.170873, -0.456052
0.45, -0.174511, -0.454058
0.46, -0.178133, -0.452021
0.47, -0.181738, -0.44994
0.48, -0.185325, -0.447815
0.49, -0.188893, -0.445647
0.5, -0.192444, -0.443435
0.51, -0.195975, -0.441179
0.52, -0.199487, -0.43888
0.53, -0.202979, -0.436537
0.54, -0.206451, -0.434151
0.55, -0.209902, -0.431721
0.56, -0.213332, -0.429248
0.57, -0.216741, -0.426732
0.58, -0.220128, -0.424172
0.59, -0.223492, -0.421569
0.6, -0.226834, -0.418923
0.61, -0.230152, -0.416234
0.62, -0.233446, -0.413502
0.63, -0.236716, -0.410727
0.64, -0.239962, -0.40791
0.65, -0.243182, -0.405049
0.66, -0.246377, -0.402146
0.67, -0.249545, -0.3992
0.68, -0.252687, -0.396212
0.69, -0.255802, -0.393182
0.7, -0.25889, -0.390109
0.71, -0.261949, -0.386993
0.72, -0.26498, -0.383836
0.73, -0.267982, -0.380637
0.74, -0.270954, -0.377395
0.75, -0.273897, -0.374112
0.76, -0.276808, -0.370787
0.77, -0.279689, -0.367421
0.78, -0.282538, -0.364013
0.79, -0.285356, -0.360564
0.8, -0.28814, -0.357073
0.81, -0.290891, -0.353542
0.82, -0.293609, -0.349969
0.83, -0.296292, -0.346356
0.84, -0.298941, -0.342702
0.85, -0.301554, -0.339008
