0.1, 0.08, 0.995556
0.2, 0.159286, 0.982229
0.3, 0.237135, 0.960041
0.4, 0.312805, 0.929028
0.5, 0.385523, 0.889248
0.6, 0.454477, 0.840787
0.7, 0.518803, 0.783766
0.8, 0.577576, 0.718355
0.9, 0.629794, 0.64479
1, 0.674366, 0.563398
1.1, 0.710104, 0.474625
1.2, 0.735712, 0.379082
1.3, 0.749784, 0.277594
1.4, 0.750816, 0.171279
1.5, 0.737235, 0.0616302
1.6, 0.70747, -0.0493716
1.7, 0.660074, -0.159143
1.8, 0.593934, -0.264395
1.9, 0.508582, -0.361095
2, 0.404599, -0.444567
2.1, 0.284059, -0.509846
2.2, 0.150819, -0.552329
2.3, 0.0104353, -0.568655
2.4, -0.130452, -0.557505
2.5, -0.265162, -0.519954
2.6, -0.388018, -0.459159
2.7, -0.494997, -0.379577
2.8, -0.583849, -0.286093
2.9, -0.653818, -0.183357
3, -0.705225, -0.0754158
3.1, -0.739062, 0.0344047
3.2, -0.756678, 0.14347
3.3, -0.75957, 0.249744
3.4, -0.749255, 0.351675
3.5, -0.727193, 0.448092
3.6, -0.694759, 0.538119
3.7, -0.653225, 0.621097
3.8, -0.603763, 0.696537
3.9, -0.547448, 0.764071
4, -0.485274, 0.823427
4.1, -0.418159, 0.874401
4.2, -0.346963, 0.916838
4.3, -0.272492, 0.950624
4.4, -0.195517, 0.975672
4.5, -0.116778, 0.991919
4.6, -0.0369966, 0.999315
4.7, 0.0431132, 0.997829
4.8, 0.122838, 0.98744
4.9, 0.201455, 0.968143
5, 0.27822, 0.939946
5.1, 0.35236, 0.902879
5.2, 0.423059, 0.856996
5.3, 0.489451, 0.802388
5.4, 0.550603, 0.739189
5.5, 0.605504, 0.667599
5.6, 0.653054, 0.587904
5.7, 0.692048, 0.500507
5.8, 0.721168, 0.405968
5.9, 0.738978, 0.305063
6, 0.743933, 0.198851
6.1, 0.734406, 0.0887677
6.2, 0.708753, -0.0232645
6.3, 0.665434, -0.134717
6.4, 0.603214, -0.242343
6.5, 0.521477, -0.342127
6.6, 0.420633, -0.429377
6.7, 0.302572, -0.499051
6.8, 0.170981, -0.54641
6.9, 0.031292, -0.567889
7, -0.109909, -0.56193
7.1, -0.245906, -0.529363
7.2, -0.37091, -0.473133
7.3, -0.480742, -0.397548
7.4, -0.572971, -0.307407
7.5, -0.646673, -0.207327
7.6, -0.702022, -0.101362
7.7, -0.739884, 0.00712834
7.8, -0.76151, 0.115462
7.9, -0.768322, 0.221549
8, -0.761776, 0.323785
8.1, -0.743291, 0.420945
8.2, -0.714205, 0.512103
8.3, -0.675766, 0.596553
8.4, -0.629125, 0.673765
8.5, -0.575346, 0.74333
8.6, -0.515409, 0.80494
8.7, -0.450225, 0.858356
8.8, -0.380646, 0.903392
8.9, -0.307476, 0.939906
9, -0.23148, 0.96778
9.1, -0.153396, 0.986924
9.2, -0.0739425, 0.997262
9.3, 0.00616777, 0.998737
9.4, 0.086223, 0.9913
9.5, 0.1655, 0.974919
9.6, 0.243256, 0.949577
9.7, 0.318717, 0.915273
9.8, 0.391065, 0.872032
9.9, 0.459431, 0.819911
10, 0.522878, 0.759011
10.1, 0.580389, 0.689494
10.2, 0.630852, 0.611606
10.3, 0.673049, 0.525703
10.4, 0.705641, 0.432298
10.5, 0.727165, 0.332112
10.6, 0.736038, 0.226148
10.7, 0.730579, 0.11578
10.8, 0.709074, 0.00287014
10.9, 0.66989, -0.110112
11, 0.611675, -0.219965
11.1, 0.533664, -0.3227
11.2, 0.436096, -0.413609
11.3, 0.320675, -0.487585
11.4, 0.190912, -0.539755
11.5, 0.0521065, -0.566358
11.6, -0.0892167, -0.565598
11.7, -0.226316, -0.538058
11.8, -0.3533, -0.48647
11.9, -0.465834, -0.414985
12, -0.561315, -0.328308
12.1, -0.638651, -0.231019
12.2, -0.697864, -0.127174
12.3, -0.739699, -0.0201619
12.4, -0.765306, 0.0872923
12.5, -0.776028, 0.193049
12.6, -0.77326, 0.295449
